Richard Pryor: Live on the Sunset Strip;Joe Layton;Comedy;concert film
Rocky III;Sylvester Stallone;Drama;third of Rocky series
Safari 3000;Harry Hurwitz;Action comedy;
Savannah Smiles;Pierre de Moro;Comedy;
The Secret of NIMH;Don Bluth;Animated;MGM
The Seduction;David Schmoeller;Thriller;3 Razzie nominations
The Sender;Roger Christian;Horror;
Shoot the Moon;Alan Parker;Drama;MGM
Silent Rage;Michael Miller;Action;
Six Pack;Daniel Petrie;Comedy;20th Century Fox
Six Weeks;Tony Bill;Drama;Universal
The Slayer;J.S. Cardone;Horror;
Slumber Party Massacre;Amy Holden Jones;Horror;
Some Kind of Hero;Michael Pressman;Drama;Paramount
Sophie's Choice;Alan J. Pakula;Drama;"based on William Styron novel; Oscar for Streep"
Soup for One;Jonathan Kaufer;Comedy;Warner Bros.
Star Trek II: The Wrath of Khan;Nicholas Meyer;Science fiction;Star Trek: The Motion Picture sequel
Still of the Night;Robert Benton;Suspense;MGM
Summer Lovers;Randal Kleiser;Drama;Filmways
Swamp Thing;Wes Craven;Science fiction;based on the comic book
The Sword and the Sorcerer;Albert Pyun;Fantasy;
Tempest;Paul Mazursky;AdventureComedyDrama;based on The Tempest by William Shakespeare
Tex;Tim Hunter;Drama;based on a novel by S.E. Hinton
That Championship Season;Jason Miller;Drama;based on Jason Miller play
They Call Me Bruce?;Elliott Hong;Comedy;sequel in 1989
The Thing;John Carpenter;Horror;remake of 1951 film
Things Are Tough All Over;Thomas K. Avildsen;Comedy;
Timerider: The Adventure of Lyle Swann;William Dear;Sci-fi;screenplay by Michael Nesmith
Time Walker;Tom Kennedy;Sci-fi;
Tootsie;Sydney Pollack;Comedy;"Oscar for Lange; 10 nominations"
The Toy;Richard Donner;Comedy;Columbia
Tron;Steven Lisberger;Sci-fi;"Disney; followed by Tron: Legacy"
The Verdict;Sidney Lumet;Drama;"5 Oscar nominations; Remake of 1946 film"
Vice Squad;Gary Sherman;Thriller;Embassy Pictures
Victor Victoria;Blake Edwards;Musical comedy;"7 Oscar nominations; based on German film"
Visiting Hours;Jean-Claude Lord;Thriller;20th Century Fox
The Weavers: Wasn't That a Time!;Lee Hays;Documentary;
White Dog;Samuel Fuller;Thriller;Fuller's final U.S. film
The World According to Garp;George Roy Hill;Comedy;"from John Irving novel; 2 Oscar nominations"
Wrong Is Right;Richard Brooks;Drama;Columbia
Yes, Giorgio;Franklin J. Schaffner;Comedy;Pavarotti's only film
Young Doctors in Love;Garry Marshall;Comedy;Marshall's first film
Zapped!;Ken Rosenthal;Comedy;Embassy Pictures
10 to Midnight;J. Lee Thompson;Action;Cannon
All the Right Moves;Michael Chapman;Drama;20th Century Fox
Americana;David Carradine;Drama;
Amityville 3-D;Richard Fleischer;Horror;2nd sequel to The Amityville Horror
Angelo My Love;Robert Duvall;Drama;Cinecom
Anna to the Infinite Power;Robert Wiemer;Sci-fi;direct to TV
Baby It's You;John Sayles;Drama;Paramount
Bad Boys;Rick Rosenthal;Drama;Universal
Better Late Than Never;Bryan Forbes;Comedy;
The Big Chill;Lawrence Kasdan;Drama;3 Academy Award nominations
The Big Score;Fred Williamson;Action;
Bill Cosby: Himself;Bill Cosby;Comedy;concert
The Black Stallion Returns;Robert Dalva;Family;sequel to The Black Stallion
Blue Thunder;John Badham;Action;Columbia
Born in Flames;Lizzie Borden;16 mm film;
Brainstorm;Douglas Trumbull;Sci-fi;Wood's final film
Breathless;Jim McBride;Drama;remake of 1960 film
Can She Bake a Cherry Pie?;Henry Jaglom;Comedy;
Chicken Ranch;Nick Broomfield;Documentary;
Christine;John Carpenter;Thriller;based on novel by Stephen King
A Christmas Story;Bob Clark;Comedy;based on story by Jean Shepherd
Circle of Power;Bobby Roth;Drama;
Class;Lewis John Carlino;Comedy;Orion
Copkiller;Roberto Faenza;Drama;
Cracking Up;Jerry Lewis;Comedy;last film Lewis directed
Cross Creek;Martin Ritt;Biography;story of Marjorie Kinnan Rawlings
Cujo;Lewis Teague;Horror;based on Stephen King novel
D.C. Cab;Joel Schumacher;Comedy;RKO
Daffy Duck's Fantastic Island;Friz Freleng;Animation;Compilation
Daniel;Sidney Lumet;Drama;based on novel by E.L. Doctorow
The Day After;Nicholas Meyer;Drama;"TV film; 12 Emmy nominations"
The Dead Zone;David Cronenberg;Thriller;based on Stephen King novel
Deal of the Century;William Friedkin;Comedy;Warner Bros.
Doctor Detroit;Michael Pressman;Comedy;Universal
Easy Money;James Signorelli;Comedy;Orion
Eddie and the Cruisers;Martin Davidson;Drama;sequel in 1989
Eddie Macon's Run;Jeff Kanew;Crime;Universal
El Norte;Gregory Nava;Drama;
Eureka;Nicolas Roeg;Drama;MGM/UA
Exposed;James Toback;Drama;MGM/UA
Ferestadeh;Parviz Sayyad;Drama;
Fire and Ice;Ralph Bakshi;Animation;
Flashdance;Adrian Lyne;Drama;Oscar for Best Song
Get Crazy;Allan Arkush;Comedy;
Going Berserk;David Steinberg;Comedy;
Gorky Park;Michael Apted;Crime drama;based on Martin Cruz Smith novel
Heart Like a Wheel;Jonathan Kaplan;Biography;story of Shirley Muldowney
Hercules;Luigi Cozzi;Fantasy;
High Road to China;Brian G. Hutton;Adventure;Warner Bros.
The House on Sorority Row;Mark Rosman;Horror;
The Hunger;Tony Scott;Horror;MGM
Independence Day;Robert Mandel;Drama;
Jaws 3-D;Joe Alves;Thriller;2nd sequel to Jaws
The Keep;Michael Mann;Horror;
The King of Comedy;Martin Scorsese;Comedy;20th Century Fox
Lianna;John Sayles;Drama;United Artists
Liquid Sky;Slava Tsukerman;Drama;
Lone Wolf McQuade;Steve Carver;Action;Orion
The Lonely Lady;Peter Sasdy;Drama;"based on Harold Robbins novel; 11 Razzie nominations"
The Lords of Discipline;Franc Roddam;Drama;based on Pat Conroy novel
Losin' It;Curtis Hanson;Comedy;Embassy
Lovesick;Marshall Brickman;Comedy;Warner Bros.
The Man Who Loved Women;Blake Edwards;Drama;remake of 1977 French film
The Man with Two Brains;Carl Reiner;Comedy;Warner Bros.
Man, Woman and Child;Dick Richards;Drama;from novel by Erich Segal
Max Dugan Returns;Herbert Ross;Comedy;written by Neil Simon
Metalstorm: The Destruction of Jared-Syn;Charles Band;Sci-fi;
Mickey's Christmas Carol;Burny Mattinson;Animation;"Disney; 26 minutes"
Mr. Mom;Stan Dragoti;Comedy;20th Century Fox
My Brother's Wedding;Charles Burnett;Drama;
My Tutor;George Bowers;Comedy;Crown
Nate and Hayes;Ferdinand Fairfax, John Hughes;Action;Paramount
National Lampoon's Vacation;Harold Ramis;Comedy;1st in Vacation series
Never Cry Wolf;Carroll Ballard;Drama;Disney
Never Say Never Again;Irvin Kershner;Action;remake of Thunderball
Night Warning;Bill Asher;Horror;
A Night in Heaven;John G. Avildsen;Drama;20th Century Fox
Nightmares;Joseph Sargent;Horror;
Octopussy;John Glen;Action;13th James Bond film
Of Unknown Origin;George P. Cosmatos;Horror;Warner Bros.
The Osterman Weekend;Sam Peckinpah;Suspense;"based on Robert Ludlum novel; Peckinpah's final film"
The Outsiders;Francis Ford Coppola;Drama;based on S. E. Hinton novel
The Pirates of Penzance;Wilford Leach;Operetta;based on musical by Gilbert and Sullivan
Porky's II: The Next Day;Bob Clark;Comedy;sequel to Porky's
Princess Daisy;Waris Hussein;Romance;"based on Judith Krantz novel; TV mini-series"
Private School;Noel Black;Comedy;Universal
Psycho II;Richard Franklin;Horror;sequel to 1960 film
Reuben, Reuben;Robert Ellis Miller;Romance;20th Century Fox
Revenge of the Ninja;Sam Firstenberg;Action;
Richard Pryor: Here and Now;Richard Pryor;Comedy;Concert
The Right Stuff;Philip Kaufman;Drama, Biography;"based on book by Tom Wolfe; won 4 Academy Awards"
Risky Business;Paul Brickman;Comedy;Warner Bros.
Romantic Comedy;Arthur Hiller;Comedy;play by Bernard Slade
Rumble Fish;Francis Ford Coppola;Drama;based on S. E. Hinton novel
Running Brave;D.S. Everett;Biography;story of Billy Mills
Sahara;Andrew V. McLaglen;Drama;Cannon
Scarface;Brian De Palma;Crime drama;"Universal; remake of 1932 film"
Silkwood;Mike Nichols;Drama;5 Oscar nominations
Sleepaway Camp;Robert Hiltzik;Horror;
Smokey and the Bandit Part 3;Dick Lowry;Comedy;2nd Smokey and the Bandit sequel
Something Wicked This Way Comes;Jack Clayton;Fantasy;based on Ray Bradbury story
Space Raiders;Howard R. Cohen;Sci-fi;
Spacehunter: Adventures in the Forbidden Zone;Lamont Johnson;Sci-fi;Columbia
Spring Break;Sean S. Cunningham;Comedy;Columbia
Star 80;Bob Fosse;Drama, Biography;"story of Dorothy Stratten; Fosse's final film"
The Star Chamber;Peter Hyams;Crime drama;20th Century Fox
Return of the Jedi;Richard Marquand;Science fiction;3rd Star Wars film released
Staying Alive;Sylvester Stallone;Musical, Drama;"sequel to Saturday Night Fever; 5 Razzie nominations"
Still Smokin;Tommy Chong;Comedy;Paramount
The Sting II;Jeremy Kagan;Crime comedy;sequel to The Sting
Strange Brew;Rick Moranis;Comedy;based on SCTV characters
Strange Invaders;Michael Laughlin;Sci-fi, Comedy;Orion
Streamers;Robert Altman;Drama;based on David Rabe play
Stroker Ace;Hal Needham;Comedy;5 Razzie nominations
Sudden Impact;Clint Eastwood;Crime drama;3rd sequel to Dirty Harry
Superman III;Richard Lester;Action;2nd sequel to 1978 film
The Survivors;Michael Ritchie;Comedy;Columbia
Table for Five;Robert Lieberman;Drama;Warner Bros.
Tender Mercies;Bruce Beresford;Drama;Academy Award for Duvall
Terms of Endearment;James L. Brooks;Drama, Comedy;won 5 Academy Awards
Testament;Lynne Littman;Drama;Paramount
To Be or Not to Be;Alan Johnson;Comedy;remake of 1942 film
Tough Enough;Richard Fleischer;Drama;Oates' final film
Trading Places;John Landis;Comedy;won two BAFTA awards
Trenchcoat;Michael Tuchner;Comedy;Disney
Twilight Zone: The Movie;John Landis, Joe Dante, George Miller, Steven Spielberg;Science fiction;"based on the TV series; Morrow's final film"
Twice Upon a Time;John Korty;Animation;
Two of a Kind;John Herzfeld;Comedy;"5 Razzie nominations; Remake of 1951 film"
Uncommon Valor;Ted Kotcheff;Action, War;Paramount
Under Fire;Roger Spottiswoode;Drama;Orion
Valley Girl;Martha Coolidge;Comedy;Atlantic
Videodrome;David Cronenberg;Sci-fi;Universal
Vigilante;William Lustig;Action;Vestron Video
Walking the Edge;Norbert Meisel;Action;Empire Pictures
WarGames;John Badham;Sci-fi;3 Oscar nominations
Warrior of the Lost World;David Worth;Sci-fi;made in Italy
Wavelength;Mike Gray;Sci-fi;New World
Winds of War;Dan Curtis;War, Drama;"based on Herman Wouk novel; TV mini-series"
Winnie the Pooh and a Day for Eeyore;Rick Reinert;Animation;"Disney; 25 minutes"
Without a Trace;Stanley R. Jaffe;Drama;20th Century Fox
Yentl;Barbra Streisand;Musical;2 Golden Globes
Zelig;Woody Allen;Mockumentary;Orion
2010;Peter Hyams;Science fiction;sequel to 2001: A Space Odyssey
The Adventures of Buckaroo Banzai;W. D. Richter;Science fiction;20th Century Fox
Against All Odds;Taylor Hackford;Drama;remake of Out of the Past
All of Me;Carl Reiner;Comedy;Columbia
Alley Cat;Victor M. Ordonez;Action;
Amadeus;Miloš Forman;Biography;"bio of Wolfgang Amadeus Mozart; won 8 Academy Awards"
The Ambassador;J. Lee Thompson;Thriller;Cannon Group
American Dreamer;Rick Rosenthal;Comedy;Warner Bros.
Angel;Robert Vincent O'Neill;Action;New World Pictures
Bachelor Party;Neal Israel;Comedy;20th Century Fox
Bad Manners;Bobby Houston;Comedy;New World
Beat Street;Stan Lathan;Drama, Music;
Before Stonewall;Greta Schiller;Documentary;
Best Defense;Willard Huyck;Comedy;Paramount
Beverly Hills Cop;Martin Brest;Comedy;"1984 top-grossing film; 2 sequels"
Birdy;Alan Parker;Drama;based on William Wharton novel
Blame It on Rio;Stanley Donen;Comedy;Donen's final film
Blind Date;Nico Mastorakis;Thriller;New Line Cinema
Blood Simple;Joel Coen, Ethan Coen;Suspense;first film from Coen brothers
Body Double;Brian De Palma;Suspense;Columbia
Body Rock;Marcelo Epstein;Musical;
Bolero;John Derek;Drama;won 6 Razzie awards
The Bostonians;James Ivory;Drama;based on Henry James novel
The Bounty;Roger Donaldson;Drama;remake of Mutiny on the Bounty
Breakin';Joel Silberg;Musical;
Breakin' 2: Electric Boogaloo;Sam Firstenberg;Musical;sequel
Broadway Danny Rose;Woody Allen;Comedy, Drama;Orion
The Brother from Another Planet;John Sayles;Comedy;Cinecom
The Buddy System;Glenn A. Jordan;Comedy;20th Century Fox
C.H.U.D.;Douglas Cheek;Horror, Science fiction;New World
Cannonball Run II;Hal Needham;Comedy;"Warner Bros.; sequel to 1981 film; final film of Martin, Sinatra"
Children of the Corn;Fritz Kiersch;Horror;first in series
Choose Me;Alan Rudolph;Drama;
City Heat;Richard Benjamin;Crime comedy;Warner Bros.
Cloak & Dagger;Richard Franklin;Adventure, Family;Universal
The Company of Wolves;Neil Jordan;Fantasy, Horror;ITC
Conan the Destroyer;Richard Fleischer;Action, Fantasy;sequel to Conan the Barbarian
The Cotton Club;Francis Ford Coppola;Drama, Musical;based on famed Harlem club
Country;Richard Pearce;Drama;Touchstone
Crackers;Louis Malle;Crime comedy;Universal
Crimes of Passion;Ken Russell;Drama;New World
Dreamscape;Joseph Ruben;Science fiction;20th Century Fox
Dune;David Lynch;Science fiction;based on the novel by Frank Herbert
Electric Dreams;Steve Barron;Comedy;
The Evil That Men Do;J. Lee Thompson;Action;Tri-Star
Falling in Love;Ulu Grosbard;Romance;Paramount
Fear City;Abel Ferrara;Action;
Finders Keepers;Richard Lester;Comedy;CBS Films
Firestarter;Mark L. Lester;Thriller;based on a story by Stephen King
Firstborn;Michael Apted;Drama;Paramount
The Flamingo Kid;Garry Marshall;Comedy;20th Century Fox
A Flash of Green;Victor Nunez;Drama;
Flashpoint;William Tannen;Action;HBO Films
Footloose;Herbert Ross;Drama, Musical;remade in 2011
Friday the 13th: The Final Chapter;Joseph Zito;Horror;sequel
Gallavants;Art Vitello;Animation;
Garbo Talks;Sidney Lumet;Drama;United Artists
Ghostbusters;Ivan Reitman;Science fiction, Comedy;"Columbia; first of series; Remake of 2016 film"
Ghost Warrior;J. Larry Carroll;Science fiction;
Gimme an 'F';Paul Justman;Comedy;
Girls Nite Out;Robert Deubel;Horror;
Grandview, U.S.A.;Randal Kleiser;Drama;Paramount
Gremlins;Joe Dante;Comedy, Horror;sequel in 1990
Hard to Hold;Larry Peerce;Musical;Universal
Harry & Son;Paul Newman;Drama;Orion
Heartbreakers;Bobby Roth;Drama;Orion
Heartsounds;Glenn Jordan;Drama;"Embassy; Made for TV"
Hot Dog... The Movie;Peter Markle;Comedy;
The Hotel New Hampshire;Tony Richardson;Comedy-drama;based on a novel by John Irving
The Ice Pirates;Stewart Raffill;Sci-fi;MGM
Iceman;Fred Schepisi;Sci-fi;
Indiana Jones and the Temple of Doom;Steven Spielberg;Action;sequel to Raiders of the Lost Ark
Irreconcilable Differences;Charles Shyer;Comedy;Warner Bros.
The Jesse Owens Story;Richard Irving;Biography;
Johnny Dangerously;Amy Heckerling;Comedy;20th Century Fox
Just the Way You Are;Édouard Molinaro;Comedy;MGM
The Karate Kid;John G. Avildsen;Drama;3 sequels plus 2010 remake
Killpoint;Frank Harris;Action;
Lace;William Hale;Drama;"TV miniseries; based on Shirley Conran novel"
Lassiter;Roger Young;Adventure;
The Last Starfighter;Nick Castle;Science fiction;Lorimar
The Little Drummer Girl;George Roy Hill;Thriller;based on a novel by John le Carré
The Lonely Guy;Arthur Hiller;Comedy;based on Bruce Jay Friedman book
Love Letters;Amy Holden Jones;Thriller;New World Pictures
Love Streams;John Cassavetes;Drama;Cannon
Making the Grade;Dorian Walker;Comedy;
Maria's Lovers;Andrei Konchalovsky;Drama;Cannon
Mass Appeal;Glenn Jordan;Drama;based on play
Meatballs Part II;Ken Weiderhorn;Comedy;sequel to Meatballs
Micki and Maude;Blake Edwards;Comedy;Columbia
Mike's Murder;James Bridges;Drama;Warner Bros.
Missing in Action;Joseph Zito;Action;Cannon
Moscow on the Hudson;Paul Mazursky;Comedy;Columbia
Mrs. Soffel;Gillian Armstrong;Drama;MGM
The Muppets Take Manhattan;Frank Oz;Family;TriStar
The Naked Face;Bryan Forbes;Mystery;based on a novel by Sidney Sheldon
National Lampoon's Joy of Sex;Martha Coolidge;Comedy;based on sex manual
The Natural;Barry Levinson;Drama;based on a novel by Bernard Malamud
The NeverEnding Story;Wolfgang Petersen;Fantasy;2 sequels
Night Patrol;Jackie Kong;Comedy;
Night of the Comet;Thom Eberhardt;Sci-fi;
A Nightmare on Elm Street;Wes Craven;Horror;first of series
Ninja III: The Domination;Sam Firstenberg;Action;
No Small Affair;Jerry Schatzberg;Comedy;Columbia
Not for Publication;Paul Bartel;Comedy;
Nothing Lasts Forever;Tom Schiller;Comedy;not released in theaters or on DVD
Old Enough;Marisa Silver;Teen;
Once Upon a Time in America;Sergio Leone;Drama;"winner of 2 BAFTA awards; Leone's last film"
Over the Brooklyn Bridge;Menahem Golan;Comedy;MGM/UA
Oxford Blues;Robert Boris;Comedy;remake of A Yank at Oxford
Paris, Texas;Wim Wenders;Drama;won Palme d'Or at Cannes Festival
A Passage to India;David Lean;Drama;"based on a novel by E. M. Forster; Lean's last film; 2 Oscars"
The Perils of Gwendoline in the Land of the Yik-Yak;Just Jaeckin;Action;
The Philadelphia Experiment;Stewart Raffill;Sci-fi;New World
Places in the Heart;Robert Benton;Drama;Oscars for Field and screenplay
Police Academy;Hugh Wilson;Comedy;first of series
The Pope of Greenwich Village;Stuart Rosenberg;Crime drama;based on a novel by Vincent Patrick
Protocol;Herbert Ross;Comedy;Warner Bros.
Purple Hearts;Sidney J. Furie;War drama;Warner Bros.
Purple Rain;Albert Magnoli;Drama;Academy Award for Musical Score
Racing with the Moon;Richard Benjamin;Drama;Paramount
The Razor's Edge;John Byrum;Drama;"Columbia; based on a novel by Somerset Maugham; Remake of 1946 film"
Reckless;James Foley;Romance;
Red Dawn;John Milius;Action;"remade in 2012; Also, first film rated PG-13"
Repo Man;Alex Cox;Comedy;Universal
Revenge of the Nerds;Jeff Kanew;Comedy;3 sequels
Rhinestone;Bob Clark;Musical comedy;8 Razzie nominations
The River;Mark Rydell;Drama;4 Oscar nominations
Roadhouse 66;John Mark Robinson;Action;
Romancing the Stone;Robert Zemeckis;Comedy;followed by The Jewel of the Nile
The Rosebud Beach Hotel;Harry Hurwitz;Comedy;
Runaway;Michael Crichton;Sci-fi;TriStar
Savage Streets;Danny Steinmann;Action;
Secret Honor;Robert Altman;Drama;1-character story (Richard Nixon)
Sheena;John Guillermin;Adventure;based on comic-book character
Silent Madness;Simon Nuchtern;Horror;
Silent Night, Deadly Night;Charles E. Sellier, Jr.;Horror;
Sixteen Candles;John Hughes;Comedy;Universal
Slapstick of Another Kind;Steven Paul;Comedy;based on story by Kurt Vonnegut
A Soldier's Story;Norman Jewison;Drama;based on a play by Charles Fuller
Songwriter;Alan Rudolph;Drama;TriStar
Splash;Ron Howard;Comedy;Touchstone
Star Trek III: The Search for Spock;Leonard Nimoy;Science fiction;2nd sequel to Star Trek
Starman;John Carpenter;Science fiction;inspired TV series
Stop Making Sense;Jonathan Demme;Documentary;
Stranger Than Paradise;Jim Jarmusch;Comedy;
Streets of Fire;Walter Hill;Action;Universal
Suburbia;Penelope Spheeris;Comedy;
Supergirl;Jeannot Szwarc;Superhero;based on character from DC Comics
Surf II;Randall M. Badat;Comedy;
Swing Shift;Jonathan Demme;Drama;Warner Bros.
Tank;Marvin J. Chomsky;Drama;Lorimar
Teachers;Arthur Hiller;Drama;United Artists
